,Date,Minutepassed,Adj Close,Volume,VolumeSpeed,VolumeSpeed_vs_mean,Volume_change,Price_change,Volume_speed_acceleration,VolumeC_per_PriceC
1212,2022-04-25,305.3333333333333,2443.929931640625,1521466.0,4982.977074235808,1.1000406608145776,0.054187639168193434,-0.03734742602837985,-4.715474794985244,1.450906928017393
1213,2022-04-25,305.56666666666666,2443.639892578125,1522160.0,4981.161712571585,1.0996977741623015,0.04561390132937575,-0.01186773232509555,-7.7801214180981475,3.8435229309074006
1214,2022-04-25,305.81666666666666,2443.639892578125,1522728.0,4979.218486021036,1.0992652309141997,0.03731539391391181,1e-06,-7.772906202193553,37315.39391391181
1215,2022-04-25,306.05,2443.639892578125,1522830.0,4975.755595490933,1.098448855132911,0.00669850426340095,1e-06,-14.840959414727562,6698.50426340095
1216,2022-04-25,306.28333333333336,2442.639892578125,1524273.0,4976.676280132774,1.0987715519599273,0.09475778648962786,-0.040922559949901835,3.9457913221756082,2.3155390719845514
1217,2022-04-25,306.51666666666665,2442.639892578125,1524535.0,4973.7425914849655,1.0979853799287624,0.01718852200360434,1e-06,-12.572951347753365,17188.52200360434
1218,2022-04-25,306.76666666666665,2442.639892578125,1524812.0,4970.592198196241,1.0973478543693909,0.01816947462668945,1e-06,-12.601573154897778,18169.47462668945
1219,2022-04-25,307.0,2442.639892578125,1524943.0,4967.29315960912,1.0965590886954375,0.00859122304913655,1e-06,-14.138736801945265,8591.22304913655
1220,2022-04-25,307.2333333333333,2442.639892578125,1525053.0,4963.8363892806765,1.095795429866346,0.007213384369120682,1e-06,-14.814729979047423,7213.384369120682
1221,2022-04-25,307.4833333333333,2442.639892578125,1525172.0,4960.177787413952,1.0950464538530436,0.007803007502034356,1e-06,-14.634407466899575,7803.007502034357
1222,2022-04-25,307.71666666666664,2442.719970703125,1525665.0,4958.018740183069,1.0945103152557432,0.03232422310401712,0.003278343453053172,-9.253059560924855,9.859925772546214
1223,2022-04-25,307.95,2441.489990234375,1527970.0,4961.494750514125,1.0953198172132914,0.15108165947308222,-0.05035290510176474,14.89718713309783,3.000455667210097
1224,2022-04-25,308.2,2441.489990234375,1528106.0,4958.163530175211,1.094583591745986,0.008900698312139637,1e-06,-13.324881355656544,8900.698312139637
1225,2022-04-25,308.43333333333334,2441.574951171875,1528866.0,4956.8766886415215,1.0942356671456266,0.049734769708384106,0.003479880640094045,-5.515035144384357,14.292090692811811
1226,2022-04-25,308.6666666666667,2440.922607421875,1529698.0,4955.55747529831,1.093998410087523,0.05441941936049333,-0.02671815377557411,-5.6537714709049105,2.036795649040836
1227,2022-04-25,308.9166666666667,2440.5,1530174.0,4953.701645535473,1.0936148590587362,0.03111725320945703,-0.01731342979044149,-7.423319051347789,1.7972899411667378
1228,2022-04-25,309.15,2442.3798828125,1531039.0,4952.147708894879,1.0932515221485504,0.056529518865174815,0.07702859301372669,-6.659728459692575,0.7338770793217151
1229,2022-04-25,309.4,2442.3798828125,1531644.0,4950.368455074337,1.0928408338535474,0.03951564917680085,1e-06,-7.1170152821650845,39515.64917680086
1230,2022-04-25,309.6333333333333,2442.3798828125,1532186.0,4948.1349911190055,1.0923443994459814,0.03538681312367626,1e-06,-9.571988379993233,35386.813123676264
1231,2022-04-25,309.8833333333333,2440.925048828125,1533014.0,4947.068251492497,1.0921080506913234,0.054040436343890365,-0.05956624498150138,-4.266958506032097,0.9072325502585049
1232,2022-04-25,310.1166666666667,2440.925048828125,1533439.0,4944.68425861235,1.091523359015652,0.02772316495478841,1e-06,-10.217112343487171,27723.16495478841
1233,2022-04-25,310.3666666666667,2439.77001953125,1534211.0,4943.404575233594,1.0912872822101838,0.050344356704114086,-0.0473193266392806,-5.11873351502436,1.063928003200332
1234,2022-04-25,310.6,2439.840087890625,1534903.0,4941.738570508693,1.0908570390560923,0.045104617291884884,0.0028719247639768172,-7.140020249577567,15.705361734277304
1235,2022-04-25,310.85,2441.3798828125,1535437.0,4939.478848319125,1.0904134383021389,0.034790472101494364,0.06311048537636893,-9.038888758270332,0.5512629461493779
1236,2022-04-25,311.0833333333333,2441.3798828125,1536039.0,4937.709081167962,1.0899641606462953,0.03920707915726923,1e-06,-7.584716362129572,39207.07915726923
1237,2022-04-25,311.3333333333333,2441.19189453125,1536206.0,4934.28051391863,1.089261139900512,0.010872119783416958,-0.007700083160898138,-13.714268997326144,1.4119483590289996
1238,2022-04-25,311.56666666666666,2441.44091796875,1536587.0,4931.833743447095,1.0887186088128666,0.0248013612757664,0.010200895638637072,-10.48615916372192,2.4312925212006262
1239,2022-04-25,311.8,2441.18505859375,1537382.0,4930.667094291212,1.088456218420077,0.05173804021510009,-0.010479851186113158,-4.999924953782348,4.93690600145717
1240,2022-04-25,312.03333333333336,2441.18505859375,1538150.0,4929.441299006516,1.0881339910221697,0.049955053461013595,1e-06,-5.2534083629854615,49955.053461013595
1241,2022-04-25,312.28333333333336,2441.18505859375,1539318.0,4929.235203074131,1.0881282009932811,0.07593537691382506,1e-06,-0.8243837295376579,75935.37691382506
1242,2022-04-25,312.53333333333336,2441.18505859375,1539602.0,4926.200938566552,1.0873986508835836,0.018449729035845745,1e-06,-12.13705803031553,18449.729035845747
1243,2022-04-25,312.78333333333336,2441.18505859375,1539742.0,4922.877391165343,1.086721786687001,0.009093259166979518,1e-06,-13.294189604835992,9093.259166979518
1244,2022-04-25,313.01666666666665,2441.18505859375,1540109.0,4920.214046110431,1.0861745625937362,0.023835161994671835,1e-06,-11.414335949627027,23835.161994671835
1245,2022-04-25,313.26666666666665,2441.18505859375,1540272.0,4916.807831453501,1.0853789989743594,0.01058366648074909,1e-06,-13.624858627717913,10583.66648074909
1246,2022-04-25,313.51666666666665,2441.18505859375,1540295.0,4912.9605018340335,1.0845295647242206,0.0014932427519295294,1e-06,-15.389318477871711,1493.2427519295295
1247,2022-04-25,313.76666666666665,2441.18505859375,1540427.0,4909.466694996282,1.0837609887805055,0.008569786956394716,1e-06,-13.975227351005742,8569.786956394717
1248,2022-04-25,314.0,2441.18505859375,1540637.0,4906.732484076433,1.083094680059399,0.013632583692703388,1e-06,-11.718046799351752,13632.583692703389
1249,2022-04-25,314.25,2442.68994140625,1542009.0,4906.9562450278445,1.0831936119397634,0.08905407308794998,0.06164558509000915,0.8950438056454004,1.4446139647781995
1250,2022-04-25,314.5,2442.010009765625,1542342.0,4904.108108108108,1.0825628673715966,0.02159520469724885,-0.027835364165521768,-11.392547678944538,0.7758190109830758
1251,2022-04-25,314.7333333333333,2441.419921875,1542824.0,4901.744241461477,1.0820381009547708,0.03125117516089168,-0.024164024236806237,-10.130857056993191,1.2932934868228785
1252,2022-04-25,314.9833333333333,2441.080078125,1545580.0,4906.862796973384,1.083093793137524,0.1786334669411417,-0.013919922048436529,20.474222047629155,12.83293586843079
1253,2022-04-25,315.2333333333333,2440.0,1547464.0,4909.011314370307,1.083556404504512,0.12189598726691597,-0.044245911253743504,8.594069587692502,2.7549661384045456
1254,2022-04-25,315.4833333333333,2441.239990234375,1549032.0,4910.027999366052,1.0838029584532716,0.10132707449090901,0.050819271900614756,4.066739982979925,1.993871039496008
1255,2022-04-25,315.71666666666664,2440.300048828125,1550052.0,4909.629942458956,1.0837344969453766,0.0658475744852269,-0.03850262202856015,-1.7059581732700082,1.710210136763752
